"","texto","muyNeg","Neg","Pos","muyPos","Valor","Sentimiento"
"1681","  Voy hacer RT de esto porque la verdad  es memorable  impresionante  para cuando os digan que el feminismo es igualdad y esas co ","0","0","1","1",1.25,"Muy Positivo"
"1682","Nombra algo que haya hecho el feminismo por los problemas y roles de los hombres que no sea  Ahora pueden ","0","1","0","0",-0.5,"Negativo"
"1683","No  el feminismo no es un error  El feminismo no es como el m ","0","1","1","0",0,"Neutro"
"1684","  Las chicas del cable  serie española basada en el año   Abarca temas como  la homosexualidad  bisexualidad  transex ","0","0","1","0",0.5,"Positivo"
"1685","    Cómo sería una economía verdaderamente al servicio de las personas y no de la acumulación de capital   pregunta  ","0","0","0","0",0,"Neutro"
"1686","  A la izquierda machismo  a la derecha feminismo  yo ya no puedo con mi vida","0","0","0","0",0,"Neutro"
"1687","  Y así tenemos a la mitad del feminismo  mujeres que se identifican  como colectivo  como  mujeres   al margen de la clase ","0","0","3","0",1.07142857142857,"Muy Positivo"
"1688","Si hay grietas que la sociedad tapa y no deja ver casi la lgtbfobia no es una de ellas  canta que flipas y se ve po ","0","0","0","0",0,"Neutro"
"1689","  Entrar en twitter últimamente me está dando todo el asco   No hago mas que leer siempre lo mismo  feminismo por aquí  mac ","0","1","0","0",-0.5,"Negativo"
"1690","El tema del feminismo se nos esta yendo de las manos eh   ","0","0","0","0",0,"Neutro"
"1691","Eso más que feminismo es hembrismo  Parece que hay que pedirle disculpas por haber nacido varón ","0","1","0","0",-0.5,"Negativo"
"1692","El feminismo es un error de base  como el machismo  Seamos simplemente personas h ","0","1","1","0",0,"Neutro"
"1693","Esta mujer está como una regadera  Si eso que tuiteas es tal cual da un miedo que te cagas  Roz ","0","1","1","0",0,"Neutro"
"1694","  Menemismo Kirchneristo chavismo feminismo   nada terminado en  ismo  es sinónimo de algo bueno   pero MAL QUE LES PESE ","0","1","1","0",0,"Neutro"
"1695","Si feminismo es igualdad  extremismo feminista es mucha  mucha igualdad  No es lo mis ","0","0","0","0",0,"Neutro"
"1696","Alicia   lo tuyo es más de hacer caja con el negocio del feminismo o solo se ciñe a esto  De tod ","0","1","0","0",-0.5,"Negativo"
"1697","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1698","   FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hombres ","0","0","0","0",0,"Neutro"
"1699","Nombra algo que haya hecho el feminismo por los problemas y roles de los hombres que no sea  Ahora pueden llorar  ","0","2","0","0",-0.833333333333333,"Negativo"
"1700","  El feminismo es histeria misógina  Hay quedenunciarlo como lo que es ","0","1","1","0",0,"Neutro"
"1701","   FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hombres ","0","0","0","0",0,"Neutro"
"1702","Jijijijijiji  esas cosas son normales  yo no les doy importancia  esque ahora todo está políticamen ","0","0","1","0",0.5,"Positivo"
"1703","   Mata a tu marido  dice ésta mujer  feminista   no hay duda que el feminismo desde el punto que lo veas  es destructivo y dec ","0","2","0","0",-0.833333333333333,"Negativo"
"1704","Si este es el feminismo que pretende representarme  que se vaya a hacer gárgaras un rato  Con que buscando la igual ","0","1","0","0",-0.5,"Negativo"
"1705","Para los que dicen que el feminis ","0","0","0","0",0,"Neutro"
"1706","Y así tenemos a la mitad del feminismo  mujeres que se identifican  como colectivo  como  mujeres   al margen de la ","0","0","2","0",0.833333333333333,"Positivo"
"1707","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1708","Entrar en twitter últimamente me está dando todo el asco   No hago mas que leer siempre lo mismo  feminismo por aqu ","0","1","0","0",-0.5,"Negativo"
"1709","Porfa dime que no crees que el feminismo es un invento posmoderno y que la liberación vendrá cuando venga el social ","0","0","0","0",0,"Neutro"
"1710","El feminismo nos muestr ","0","0","0","0",0,"Neutro"
"1711","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"1712","  Hemos estado revisando lo que llaman  porno feminista    Nos gustaria preguntarle a Erika Lust  que feminismo defiende ","0","0","0","0",0,"Neutro"
"1713","  KURT COBAIN NO ESCRIBIO MILES DE CANCIONES CON UN MENSAJE EN CONTRA DE LA VIOLACIÓN Y OTRAS APOYANDO EL FEMINISMO  NO SO ","1","1","0","0",-1.25,"Muy Negativo"
"1714","   El feminismo enseña que la mujer es libre cuando sirve a su jefe  pero que es esclava cuando ayuda a su marido  GKC ht ","0","0","2","0",0.833333333333333,"Positivo"
"1715","  Una Academia japonesa Denuncia a los príncipes de  La Bella Durmiente  y  Blancanieves  como agresores sexuales   femin ","0","1","1","0",0,"Neutro"
"1716","   En mi generación es difícil mantenerse y en el caso de las mujeres es más dramático  se cuentan con los dedos de una mano ","0","1","0","0",-0.5,"Negativo"
"1717","   FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hombres ","0","0","0","0",0,"Neutro"
"1718","Mi momento preferido en la historia del feminismo es en el que se volvio algo tan lamentable que lo hiciste ","0","1","0","0",-0.5,"Negativo"
"1719","   En mi generación es difícil mantenerse y en el caso de las mujeres es más dramático  se cuentan con los dedos de una mano ","0","1","0","0",-0.5,"Negativo"
"1720","  Yo cuando un tío me dice que su capítulo favorito del ricanmortis es el del planeta de mujeres porque Rick ridiculiza el fem ","0","0","1","0",0.5,"Positivo"
"1721","   El gobierno español siente no haber hecho nada   Así es su verdadera campaña contra la violencia machista   feminismo ","0","2","1","0",-0.357142857142857,"Negativo"
"1722","  El feminismo te hace ver todo diferente y te obliga a que hagas autocrítica de todo  Y eso no es nada negativo ","0","1","0","0",-0.5,"Negativo"
"1723","  Decís que el feminismo no debería intervenir en tu opinión sobre películas pero si ves una escena machista y no se te remueve ","0","0","0","0",0,"Neutro"
"1724","   En mi generación es difícil mantenerse y en el caso de las mujeres es más dramático  se cuentan con los dedos de una mano ","0","1","0","0",-0.5,"Negativo"
"1725","  Voy hacer RT de esto porque la verdad  es memorable  impresionante  para cuando os digan que el feminismo es igualdad y esas co ","0","0","1","1",1.25,"Muy Positivo"
"1726","  KURT COBAIN NO ESCRIBIO MILES DE CANCIONES CON UN MENSAJE EN CONTRA DE LA VIOLACIÓN Y OTRAS APOYANDO EL FEMINISMO  NO SO ","1","1","0","0",-1.25,"Muy Negativo"
"1727","Feminismo  lucha por la igualdad de hombres y mujeres  Hembrismo  actitud de prepotencia de la mujeres frente a los ","0","0","0","0",0,"Neutro"
"1728","Nancy Fraser  De cómo cierto feminismo se convirtió en criada del capitalismo  Y la manera de rectificarlo ","0","0","0","0",0,"Neutro"
"1729","Se está produciendo un cambio de paradigma  totalmente artificial y de raíz demoníaca  con la imposición de una nue ","0","0","0","0",0,"Neutro"
"1730","El problema es que a muchos machistas camuflados de  igualdad  les viene de lujo para atacar al fem ","0","2","0","0",-0.833333333333333,"Negativo"
"1731","El género está entre las orejas y no entre las piernas  Chaz Bono ","0","0","0","0",0,"Neutro"
"1732","Que vergüenza con mi sexo este feminismo de la tercera ola  post  feminismo o como mierdas le quieran llamar a una ","0","1","1","0",0,"Neutro"
"1733","Todo lo que sea en contra de la mujer  MACHISMO Todo lo que sea en contra del hombre  MEREC ","0","2","0","0",-0.833333333333333,"Negativo"
"1734","  Por otra part ","0","0","0","0",0,"Neutro"
"1735","Lo mismo digo de Silvia Federici  Leer sus teorías feministas o escuchar alguna de sus conferencias  también colgad ","0","0","0","0",0,"Neutro"
"1736","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"1737","una alegría   Feminismo y accesibilidad   ","0","0","1","0",0.5,"Positivo"
"1738"," En mi generación es difícil mantenerse y en el caso de las mujeres es más dramático  se cuentan con los dedos de u ","0","1","0","0",-0.5,"Negativo"
"1739","  Malas noticias para el feminismo patrio     No  en España no hay ninguna  lacra machista ","0","1","0","0",-0.5,"Negativo"
"1740","Hasta donde tengo entendido  el feminismo consiste en la igualdad entre hombres y mujeres  Bien  entonces     cómo ","0","0","1","0",0.5,"Positivo"
"1741","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1742","Creo que todos estamos deacuerdo en  ","0","0","0","0",0,"Neutro"
"1743","Me cuesta creer que haya sectores del feminismo que sean así ","0","0","0","0",0,"Neutro"
"1744","  Jessica Chastain corrigiendo a Pablo Motos sobre feminismo es todo lo que necesitas ver hoyhtt ","0","0","0","0",0,"Neutro"
"1745","Creo q la mayoría de los q te escuchamos en la nota inicial nos dimos cuenta q no tuviste mala inten ","0","1","0","0",-0.5,"Negativo"
"1746","Digo q si sos joven o inocente rebelde y quieres cambiar el mundo  estarás mas cerca del q defiende la bicicleta  e ","0","0","0","0",0,"Neutro"
"1747"," Las cosas internas son aquellas que se representan y las externas aquellas que representan    yoveo túsignificas ","0","0","0","0",0,"Neutro"
"1748","Y luego dicen   Feminismo no es superioridad femenina ni subordinación masculina  es todo una invención de unos po ","0","0","0","0",0,"Neutro"
"1749","   FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hombres ","0","0","0","0",0,"Neutro"
"1750","No odio a los judios simplemente creo que deben dejar de darles tanto poder   No matarlos  simplemente quitar la ma ","0","2","0","0",-0.833333333333333,"Negativo"
"1751","Formador  En este puesto de trabajo hay que prevenir situaciones de machismo racismo      Alumno  De machismo y fem ","0","1","0","0",-0.5,"Negativo"
"1752","  Hemos estado revisando lo que llaman  porno feminista    Nos gustaria preguntarle a Erika Lust  que feminismo defiende ","0","0","0","0",0,"Neutro"
"1753","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"1754","Muy interesante  la derecha llega mejor a las familias obreras sin digamos una implicación ","0","0","2","0",0.833333333333333,"Positivo"
"1755"," FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hom ","0","0","0","0",0,"Neutro"
"1756","  Artículo   La cosificación de la mujer en TV   por    La cosificación debe evi ","0","0","0","0",0,"Neutro"
"1757","  Avanzar en feminismo es avanzar hacia una sociedad más justa  El movimiento feminista es uno de los movimientos sociales ","0","0","0","0",0,"Neutro"
"1758","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"1759","  tu amigo el que se la hace chistoso relacionar al feminismo con veganismo y que finge no saber las letras de la comunid ","0","0","1","0",0.5,"Positivo"
"1760","  Gran texto deparasobre cuidados  clase  raza  feminismo liberal y todo lo que hay detrás de ","0","0","2","0",0.833333333333333,"Positivo"
"1761","   LNclaveschicle Algunos partidos van a tener muy difícil el explicar a la opinión pública y sobre todo a los familiare ","0","1","0","0",-0.5,"Negativo"
"1762","   Madres y abuelas  heroínas silenciosas de los cuidados   Un texo de  imprescindible en un día como hoy  DiaDeReyes ","0","0","1","0",0.5,"Positivo"
"1763","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"1764","  Aún sin ser muy fan de Moderna de pueblo  reconozco que  Idiotizadas  me ha gustado bastante y que Raquel Córcoles lo ha hecho m ","0","0","2","0",0.833333333333333,"Positivo"
"1765","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo ","0","0","1","0",0.5,"Positivo"
"1766","  Claro  y mientras tanto el feminismo enfocado en que es un abuso que un hombre le diga un piropo a una mujer en la calle y n ","0","2","0","0",-0.833333333333333,"Negativo"
"1767","  Yo cuando un tío me dice que su capítulo favorito del ricanmortis es el del planeta de mujeres porque Rick ridiculiza el fem ","0","0","1","0",0.5,"Positivo"
"1768","Hola flaqui heýyyyy  Que  Bueno  Felicitaciones  Te Estas  Convirtiendo en la  Representanteofici ","0","0","2","0",0.833333333333333,"Positivo"
"1769","sigue ahí intentando mojar el churro a base de feminismo crack  algún día colará","0","0","0","0",0,"Neutro"
"1770","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo ","0","0","1","0",0.5,"Positivo"
"1771","  Voy a hacer una pequeña reflexión  Hay hombres que no les gusta el feminismo y lo justifican diciendo que hay más hombre ","0","0","0","0",0,"Neutro"
"1772","  Brecha salarial  Cristina Pedroche ganó el doble que Alberto Chicote por presentar las Campanadas","0","0","1","0",0.5,"Positivo"
"1773","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1774","  las mujeres cambiamos nuestra opinión respecto al feminismo a lo largo de nuestra vida  y eso no se llama ser hipócrita  s ","0","1","0","0",-0.5,"Negativo"
"1775","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1776","  las mujeres cambiamos nuestra opinión respecto al feminismo a lo largo de nuestra vida  y eso no se llama ser hipócrita  s ","0","1","0","0",-0.5,"Negativo"
"1777","  Madres y abuelas  heroínas silenciosas de los cuidados  ","0","0","0","0",0,"Neutro"
"1778","  Estuvimos conversando con la genia desobre el feminismo y el caso de Fernando  el chico asesinado por su ","0","0","0","0",0,"Neutro"
"1779","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1780","Hombre en Twitter  las chicas gamers son unas posers que no juegan de verdad y perjudican el sector y la imagen del ","0","0","0","0",0,"Neutro"
"1781","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1782","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1783","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1784","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo ","0","0","1","0",0.5,"Positivo"
"1785","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo ","0","0","1","0",0.5,"Positivo"
"1786","  La directora feminista del Huffington Post     matar a todos los hombres  Feminismo","1","0","0","0",-1,"Muy Negativo"
"1787","  Evolución y Neurociencias  El feminismo y la violencia en parejas homosexuales ","0","1","0","0",-0.5,"Negativo"
"1788","  Hemos estado revisando lo que llaman  porno feminista    Nos gustaria preguntarle a Erika Lust  que feminismo defiende ","0","0","0","0",0,"Neutro"
"1789","  Jessica Chastain corrigiendo a Pablo Motos sobre feminismo es todo lo que necesitas ver hoyhtt ","0","0","0","0",0,"Neutro"
"1790","Agustín Laje  un Cuauhtémoc Sánchez del anti feminismo ","0","0","0","0",0,"Neutro"
"1791"," Como se puede ser tan fanatica y obsesionada  Es lamentable que haya gente que defienda un feminismo tan exclusivo ","0","1","3","0",0.625,"Positivo"
"1792","   Ay Dios mío que horror los heteros  se me ha sentado uno al lado con las piernas super abiertas  ay  lo estoy pasando f ","0","0","2","0",0.833333333333333,"Positivo"
"1793","Madre mía creía que era fake y no  pero de dónde salen estas elementos  Elementas  ","0","0","0","0",0,"Neutro"
"1794","  Nadie preguntó como vestía mi agresor  basta de culpar a las víctimas   feminismo  sororidad  visibilidad  bastaya","0","2","1","0",-0.357142857142857,"Negativo"
"1795","Voy hacer RT de esto porque la verdad  es memorable  impresionante  para cuando os digan que el feminismo es iguald ","0","0","1","1",1.25,"Muy Positivo"
"1796","  En Irán las mujeres se arrancan sus velos islámicos para reclamar sus derechos individuales y protestar contra los Ayatolá ","0","2","0","1",0,"Neutro"
"1797","  KURT COBAIN NO ESCRIBIO MILES DE CANCIONES CON UN MENSAJE EN CONTRA DE LA VIOLACIÓN Y OTRAS APOYANDO EL FEMINISMO  NO SO ","1","1","0","0",-1.25,"Muy Negativo"
"1798","  Mira puedes ser todo lo animalista que quieras  Puedes ser un experto en el ámbito LGBT  Puedes haber estado años estud ","0","0","0","0",0,"Neutro"
"1799","  Campaña  De volta a casa queremos ser libres  non valentes  TodasSomosDianaQuer","0","0","0","0",0,"Neutro"
"1800","  Entrevista a Me parece una ingratitud imperdonable renegar del feminismo  ","0","0","0","0",0,"Neutro"
"1801","  La campeona de España de ajedrez  Sabina Vega  se suma al boicot al Mundial de Ajedrez de Arabia Saudí  FeminismoGlobal ","0","1","0","0",-0.5,"Negativo"
"1802","A esta tía se le ha ido la olla pero mucho  Eso no es feminismo ni ná  eso es agresividad  m ","0","0","0","0",0,"Neutro"
"1803","   LNclaveschicle Algunos partidos van a tener muy difícil el explicar a la opinión pública y sobre todo a los familiare ","0","1","0","0",-0.5,"Negativo"
"1804","Resumiendo el feminismo de tercera ola ","0","0","0","0",0,"Neutro"
"1805","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1806","  A las feministas de segunda ola no las voy a llamar TERF porque me doy cuenta de que era otra época y las cosas era muy ","0","0","0","0",0,"Neutro"
"1807","  Lean esta conversación entre dos feministas con el cerebro putrefacto    Una de ellas es una gurú del feminismo  Alici ","0","0","0","0",0,"Neutro"
"1808","  Campaña  De volta a casa queremos ser libres  non valentes  TodasSomosDianaQuer","0","0","0","0",0,"Neutro"
"1809","Sube alguna  a ver si ","0","0","0","0",0,"Neutro"
"1810","Cuando tienes  idea de lo que es el feminismo y lo utilizas para conseguir el fav de una persona en concreto  No s ","0","0","0","0",0,"Neutro"
"1811","  Cuando una mujer intenta defenderse de actitudes machistas la llaman feminazi  loca  exagerada    Cuando lo hace un hom ","0","0","0","0",0,"Neutro"
"1812","  Todo bien con el feminismo  pero hay algunas feministas que son mas densas que la mierda  no se puede decir dos palabr ","1","1","1","0",-0.714285714285714,"Negativo"
"1813","  Nadie preguntó como vestía mi agresor  basta de culpar a las víctimas   feminismo  sororidad  visibilidad  bastaya","0","2","1","0",-0.357142857142857,"Negativo"
"1814","  Entrevista a Me parece una ingratitud imperdonable renegar del feminismo  ","0","0","0","0",0,"Neutro"
"1815","  Pablo Motos hablando de feminismo  preguntándole a Jessica Chastain si interpretar a  mujeres complejas  hace que Hollywoo ","0","0","0","0",0,"Neutro"
"1816"," Andalucía por la  igualdad La estrategia del caracol   Opinión   EL PAÍSsee more","0","0","0","0",0,"Neutro"
"1817","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1818","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo ","0","0","1","0",0.5,"Positivo"
"1819","  Cuando una mujer intenta defenderse de actitudes machistas la llaman feminazi  loca  exagerada    Cuando lo hace un hom ","0","0","0","0",0,"Neutro"
"1820","  Cuando una mujer intenta defenderse de actitudes machistas la llaman feminazi  loca  exagerada    Cuando lo hace un hom ","0","0","0","0",0,"Neutro"
"1821","Cuando una mujer intenta defenderse de actitudes machistas la llaman feminazi  loca  exagerada    Cuando lo hace un ","0","0","0","0",0,"Neutro"
"1822","Yo cuando un tío me dice que su capítulo favorito del ricanmortis es el del planeta de mujeres porque Rick ridiculi ","0","0","1","0",0.5,"Positivo"
"1823","  Esto es feminismo  Jugarse el patrimonio propio por ser coherente y defender lo correcto                                                                         ","0","0","0","0",0,"Neutro"
"1824","  Queridos Reyes Magos  Os pido un poco más de feminismo en cada una de las casas porque no olvidéis que este año es   ","0","0","0","0",0,"Neutro"
"1825","  Hoy podcast conHablamos del caso que está revelando la verdadera cara del feminismo en Argentina","0","0","1","0",0.5,"Positivo"
"1826","Uau  Quien se pica     jeejje  No  no pienso igual que la señora  Este discurs ","0","0","0","0",0,"Neutro"
"1827","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1828","  Twitter  ese lugar donde dices cualquier cosa del feminismo y te sale   Que te dice que te informes  Que revises tus privil ","0","0","0","0",0,"Neutro"
"1829","  Formadora profesional en feminismo  Lo último en coaching  palabra en inglés para vendehumos y vividores del cuento ","0","0","0","0",0,"Neutro"
"1830","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo ","0","0","1","0",0.5,"Positivo"
"1831","  El  de enero queremos volver a plantear debates abiertos sobre ejes de consenso en feminismo  confluencia  participa ","0","0","0","0",0,"Neutro"
"1832","  Evolución y Neurociencias  El feminismo y la violencia en parejas homosexuales ","0","1","0","0",-0.5,"Negativo"
"1833","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"1834"," No pretendía enloquecer a la gente     así comienza nuestra edición de  El papel amarillo   El motivo es este cuen ","0","0","0","0",0,"Neutro"
"1835","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1836","    Cómo darle valor a las tareas de cuidados sin devolver a las mujeres al hogar   Qué es una buena vida para todos y todas   A ","0","0","1","0",0.5,"Positivo"
"1837","Reitero Mis amigos son varones  serios y majos  hasta que se demuestre lo contrario  Y el feminismo que lideran alg ","0","0","0","0",0,"Neutro"
"1838","  el feminismo sin las trans  las locas  las putas  las lesbianas  las negras  las diversas funcionales  las pobres     ","0","1","0","0",-0.5,"Negativo"
"1839","  er acto  feministas salen a pedir machete al machote  abortá si te sale Laje  matá a tu novio  etc  do acto  nos def ","0","0","0","0",0,"Neutro"
"1840","  ATENEO CÁNTABRO   Cultura              MedioAmbiente              Feminismo    Economía   Soberanía              Iremos ampliando con las fechas               y los es ","0","0","0","0",0,"Neutro"
"1841","  A la izquierda machismo  a la derecha feminismo  yo ya no puedo con mi vida","0","0","0","0",0,"Neutro"
"1842","  Derechos laborales para las trabajadoras sexuales  alternativas para quienes no quieren ejercer la prostitución y un feminis ","0","0","0","1",1,"Muy Positivo"
"1843","  Prohibido porPermitido por el feminismoel feminismo progreprogre","0","1","0","0",-0.5,"Negativo"
"1844","Si tú crees que la superficialidad no tiene nada que ver con el feminismo  ","0","0","0","0",0,"Neutro"
"1845","  Si verdaderamente al Feminismo le importase las mujeres protestarían contra las mujeres que mueren por desnutrición pa ","0","1","0","0",-0.5,"Negativo"
"1846"," Pero en todo caso demuestra que el ","0","0","0","0",0,"Neutro"
"1847","              Gracias feminismo por haber aparecido en mi vida            ","0","0","1","0",0.5,"Positivo"
"1848","  El feminismo es histeria misógina  Hay quedenunciarlo como lo que es ","0","1","1","0",0,"Neutro"
"1849","    Los tíos que se interesan en el feminismo  Mira  Esque si ","0","0","0","0",0,"Neutro"
"1850","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"1851","  Evolución y Neurociencias  El feminismo y la violencia en parejas homosexuales ","0","1","0","0",-0.5,"Negativo"
"1852","  María Murnau y Helen Sotillo estuvieron enpara hablar de si libro  Feminismo ilustrado   Toda la entrevis ","0","0","0","0",0,"Neutro"
"1853","   El gobierno español siente no haber hecho nada   Así es su verdadera campaña contra la violencia machista   feminismo ","0","2","1","0",-0.357142857142857,"Negativo"
"1854","Estoy de acuerdo con que la izquierda lleva siendo mucho tiempo incapaz de seducir y convencer  pero si la idea par ","0","0","0","0",0,"Neutro"
"1855","  En Irán las mujeres se arrancan sus velos islámicos para reclamar sus derechos individuales y protestar contra los Ayatolá ","0","2","0","1",0,"Neutro"
"1856","  Las feministas denuncian a un niño de  y a uno de  por abusos sexuales Feminismo  Feminazis ","0","1","0","0",-0.5,"Negativo"
"1857","Es que el tema no toca con el feminismo  Eso es lo que estoy intentando decir ","0","0","0","0",0,"Neutro"
"1858","   Retomarás tus sueños sabiendo que para lo único que valen los malotes es para hacer anuncios de colonia   Por favor  leed y ","0","0","1","0",0.5,"Positivo"
"1859","   Si vives en Galicia y haces fanzines esto puede interesarte  Estamos preparando una xornada de autoedición e feminismo que ","0","0","0","0",0,"Neutro"
"1860","              Gracias feminismo por haber aparecido en mi vida            ","0","0","1","0",0.5,"Positivo"
"1861","  Tu cuando el feminismo lucha contra las etiquetas poniendo etiquetas   ","0","1","0","0",-0.5,"Negativo"
"1862","  No necesitamos más artistas como Arkano defendiendo el feminismo en ninguna música necesitamos mujeres MUJERES no al puto A ","1","1","1","0",-0.714285714285714,"Negativo"
"1863","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"1864","  Derechos laborales para las trabajadoras sexuales  alternativas para quienes no quieren ejercer la prostitución y un feminis ","0","0","0","1",1,"Muy Positivo"
"1865","Normalmente me resisto a enlazarpero esta columna merece la pena   Feminismo  Órdenes de no movernos    p ","0","1","0","0",-0.5,"Negativo"
"1866","              Gracias feminismo por haber aparecido en mi vida            ","0","0","1","0",0.5,"Positivo"
"1867","  Evolución y Neurociencias  El feminismo y la violencia en parejas homosexuales ","0","1","0","0",-0.5,"Negativo"
"1868","Que tiene que ver la suciedad con el feminismo wna loca  Felipe Avello vive solo con dos perros  y su casa est ","0","2","0","0",-0.833333333333333,"Negativo"
"1869","Eres repugnante hija   qué soez    Vaya asco   Menos mal quete ha puesto en tu sitio  Tu feminismo exage ","0","2","0","0",-0.833333333333333,"Negativo"
"1870","  A las feministas de segunda ola no las voy a llamar TERF porque me doy cuenta de que era otra época y las cosas era muy ","0","0","0","0",0,"Neutro"
"1871","   FelizDomingo  Una vez más  el feminismo radical argentino ha tratado de ofender a la Virgen María en sus aquelarres abortist ","0","1","0","0",-0.5,"Negativo"
"1872","  ver los simpsons después de haberte formado en feminismo es un verdadero shock","0","0","0","0",0,"Neutro"
"1873","  No sé  Se me ocurre  Igual hacemos más por el feminismo si dejamos de DAR EL COÑAZO a las tías y que sea el rollito un ","0","0","0","0",0,"Neutro"
"1874","    Quehaya abrazado el marximo cultural explica que el partido deestén permanente hacie ","0","0","0","0",0,"Neutro"
"1875","Regalitos  ReyesMagos  Feminismo","0","0","0","0",0,"Neutro"
"1876","  Malas noticias para el feminismo patrio     No  en España no hay ninguna  lacra machista ","0","1","0","0",-0.5,"Negativo"
"1877","El feminismo nos muestr ","0","0","0","0",0,"Neutro"
"1878","  cheerleaders   Policia   león ruiz gosling   Feminismo ","0","0","0","0",0,"Neutro"
"1879","En un territorio de trolls misoginos como es twitter    a veces abrís y te encontrás un montón de abrazos para una ","0","0","2","0",0.833333333333333,"Positivo"
"1880","Pero el feminismo no luchaba por la igualdad xddd","0","0","0","0",0,"Neutro"
"1881","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1882","Venezuela   El feminismo y la agencia política parlamentaria   por Luna Follegati","0","0","0","0",0,"Neutro"
"1883","El feminismo y la violencia en parejas homosexuales","0","1","0","0",-0.5,"Negativo"
"1884","     El Feminismo no odia a los hombres   ","0","1","0","0",-0.5,"Negativo"
"1885","serie basada en el feminismo  protagonizada por mujeres  con problemas de mujeres  Dirección  un hombre  Lógica not found ","0","1","0","0",-0.5,"Negativo"
"1886","  Derechos laborales para las trabajadoras sexuales  alternativas para quienes no quieren ejercer la prostitución y un feminis ","0","0","0","1",1,"Muy Positivo"
"1887","Y que tiene que ver esto con el feminismo En serio no me ralles pambisito","0","0","0","0",0,"Neutro"
"1888","  Jessica Chastain corrigiendo a Pablo Motos sobre feminismo es todo lo que necesitas ver hoyhtt ","0","0","0","0",0,"Neutro"
"1889","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1890","  Jessica Chastain corrigiendo a Pablo Motos sobre feminismo es todo lo que necesitas ver hoyhtt ","0","0","0","0",0,"Neutro"
